                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.82164,                0.68263,                 1.1362,                0.72192,                0.87254,                0.95571,                 0.7298,                0.89676,                0.82754,                 1.1254,              0.0012026,              0.0012026,              0.0012026
                     26,                0.78257,                0.61782,                 1.0756,                0.95728,                0.91844,                0.98906,                0.75161,                0.92401,                0.65546,                 1.1595,              0.0011932,              0.0011932,              0.0011932
                     27,                0.80874,                0.61497,                 1.1159,                0.97847,                0.96137,                0.99273,                0.76177,                 0.9768,                0.74145,                 1.1965,              0.0011838,              0.0011838,              0.0011838
                     28,                0.78557,                0.59777,                 1.0874,                0.90103,                0.92492,                0.96439,                0.73283,                0.86729,                0.76347,                 1.1699,              0.0011744,              0.0011744,              0.0011744
                     29,                0.81734,                0.65775,                 1.1122,                0.96964,                0.97917,                0.97676,                0.71805,                0.93991,                0.69115,                 1.1574,              0.0011649,              0.0011649,              0.0011649
                     30,                0.82014,                0.63182,                 1.1104,                0.94159,                0.96135,                0.98934,                0.74309,                0.95654,                0.66741,                  1.204,              0.0011555,              0.0011555,              0.0011555
                     31,                0.82542,                0.62741,                 1.1421,                0.98127,                0.84263,                0.96836,                0.74208,                0.92721,                0.78585,                 1.1976,              0.0011461,              0.0011461,              0.0011461
                     32,                0.80387,                0.61808,                 1.1107,                0.97174,                0.94069,                0.97586,                0.74874,                 1.0205,                0.73163,                 1.2502,              0.0011366,              0.0011366,              0.0011366
                     33,                0.79882,                0.58387,                 1.0883,                0.95909,                0.97322,                  0.974,                0.76051,                0.91843,                0.58864,                 1.1766,              0.0011272,              0.0011272,              0.0011272
                     34,                0.76015,                0.56136,                 1.0784,                0.77353,                0.87829,                0.90885,                 0.7288,                0.91033,                0.78211,                 1.1855,              0.0011178,              0.0011178,              0.0011178
                     35,                 0.7513,                0.57144,                 1.0674,                0.89524,                0.97457,                0.98359,                 0.7746,                0.89934,                0.56402,                 1.1688,              0.0011083,              0.0011083,              0.0011083
                     36,                0.76236,                 0.5747,                 1.0874,                0.97096,                0.93743,                0.99147,                0.74245,                0.86486,                0.55587,                  1.134,              0.0010989,              0.0010989,              0.0010989
                     37,                0.84695,                 0.6058,                 1.1407,                0.94458,                0.93545,                0.97498,                0.72187,                0.94415,                0.59721,                 1.2512,              0.0010895,              0.0010895,              0.0010895
                     38,                0.75477,                0.56907,                  1.088,                0.93218,                 0.9234,                0.97126,                 0.7042,                 1.0044,                0.62731,                  1.236,                0.00108,                0.00108,                0.00108
                     39,                0.76244,                0.55929,                 1.0748,                0.87727,                0.83554,                0.91271,                0.68414,                  1.068,                0.97979,                 1.2447,              0.0010706,              0.0010706,              0.0010706
                     40,                 0.7713,                0.53505,                 1.0856,                0.94352,                0.96566,                0.97276,                0.77144,                0.92348,                0.52521,                 1.1589,              0.0010612,              0.0010612,              0.0010612
                     41,                0.77147,                0.53611,                 1.1005,                0.94593,                0.88901,                0.95521,                0.73082,                0.89662,                0.74955,                 1.1835,              0.0010517,              0.0010517,              0.0010517
                     42,                0.75929,                 0.5245,                 1.0816,                0.98895,                0.96362,                0.99333,                0.73408,                0.98906,                0.52245,                 1.1897,              0.0010423,              0.0010423,              0.0010423
                     43,                0.75756,                0.51555,                 1.0795,                0.93665,                0.91857,                0.96678,                0.73106,                0.93415,                0.70616,                 1.1825,              0.0010329,              0.0010329,              0.0010329
                     44,                0.75184,                0.50404,                 1.0803,                0.98734,                 0.9232,                0.97169,                 0.7749,                0.83226,                 0.5644,                 1.0956,              0.0010234,              0.0010234,              0.0010234
                     45,                0.74865,                0.52502,                 1.0947,                0.98635,                0.98393,                  0.995,                 0.7915,                0.83024,                0.47347,                 1.0912,               0.001014,               0.001014,               0.001014
                     46,                 0.7119,                0.50809,                 1.0531,                0.98994,                0.98833,                  0.995,                0.73021,                 1.0019,                0.46482,                 1.2366,              0.0010046,              0.0010046,              0.0010046
                     47,                0.78212,                0.51092,                 1.0783,                0.98842,                0.99805,                  0.995,                0.77134,                0.86443,                0.43915,                  1.177,             0.00099516,             0.00099516,             0.00099516
                     48,                0.71557,                0.49424,                 1.0476,                0.99006,                0.99655,                  0.995,                0.77227,                0.85233,                0.42794,                 1.1236,             0.00098572,             0.00098572,             0.00098572
                     49,                0.71306,                0.51944,                 1.0599,                0.97498,                0.97686,                0.97591,                0.78199,                0.81811,                 0.4238,                 1.1094,             0.00097629,             0.00097629,             0.00097629
                     50,                0.70786,                 0.5238,                 1.0679,                0.98879,                0.95751,                0.97511,                0.77288,                0.87451,                0.43231,                 1.1441,             0.00096686,             0.00096686,             0.00096686
                     51,                0.74021,                0.52138,                 1.0791,                0.99106,                0.96162,                0.97234,                0.75041,                0.90629,                0.46251,                 1.1711,             0.00095743,             0.00095743,             0.00095743
                     52,                0.69089,                0.47657,                 1.0408,                0.99245,                0.95038,                0.97521,                0.74617,                0.94681,                0.44289,                 1.2012,               0.000948,               0.000948,               0.000948
                     53,                  0.721,                 0.4759,                 1.0659,                0.95534,                0.94114,                0.97695,                0.72347,                0.91187,                0.51045,                   1.17,             0.00093857,             0.00093857,             0.00093857
                     54,                0.75818,                0.49473,                 1.0833,                 0.9719,                0.94303,                0.97458,                  0.764,                0.87875,                0.43686,                 1.1578,             0.00092914,             0.00092914,             0.00092914
                     55,                0.74062,                0.48442,                 1.0818,                0.99364,                0.95709,                0.97536,                0.76154,                0.90445,                0.40162,                 1.1224,              0.0009197,              0.0009197,              0.0009197
                     56,                0.73218,                0.48537,                 1.0669,                 0.9892,                0.96291,                0.99417,                0.77283,                 0.8541,                 0.4484,                 1.1075,             0.00091027,             0.00091027,             0.00091027
                     57,                0.69354,                0.47892,                 1.0444,                0.97509,                0.99115,                  0.995,                0.78302,                0.85428,                0.45021,                  1.124,             0.00090084,             0.00090084,             0.00090084
                     58,                0.68838,                0.44986,                 1.0439,                0.96425,                      1,                  0.995,                0.77683,                 0.8399,                0.41894,                 1.1421,             0.00089141,             0.00089141,             0.00089141
                     59,                0.68163,                0.46835,                   1.04,                0.96751,                0.99933,                  0.995,                0.77459,                 0.8891,                0.40602,                  1.141,             0.00088198,             0.00088198,             0.00088198
                     60,                0.66969,                0.46117,                 1.0431,                0.98071,                      1,                  0.995,                0.76905,                0.86689,                0.43391,                 1.1394,             0.00087255,             0.00087255,             0.00087255
                     61,                0.65371,                0.44071,                 1.0271,                0.98007,                0.99589,                  0.995,                0.78822,                 0.8695,                0.43855,                 1.1391,             0.00086312,             0.00086312,             0.00086312
                     62,                0.67334,                0.43135,                 1.0231,                0.97536,                0.99687,                  0.995,                0.77541,                0.87758,                0.42139,                 1.1818,             0.00085368,             0.00085368,             0.00085368
                     63,                 0.6825,                0.47172,                 1.0719,                0.96755,                0.99989,                0.99417,                0.77147,                0.85024,                0.41255,                 1.1218,             0.00084425,             0.00084425,             0.00084425
                     64,                0.67329,                0.43311,                 1.0285,                0.99446,                0.97001,                0.99006,                0.77484,                0.89347,                0.44252,                  1.127,             0.00083482,             0.00083482,             0.00083482
                     65,                0.68991,                0.45655,                 1.0374,                0.99429,                0.98918,                  0.995,                 0.7681,                0.85212,                0.39698,                 1.1162,             0.00082539,             0.00082539,             0.00082539
                     66,                0.65084,                0.42724,                 1.0146,                0.96038,                      1,                  0.995,                0.77592,                0.85318,                0.40887,                 1.1011,             0.00081596,             0.00081596,             0.00081596
                     67,                0.62639,                 0.4102,                 1.0075,                0.99328,                0.98246,                0.97902,                0.78946,                0.82906,                0.38539,                 1.1158,             0.00080653,             0.00080653,             0.00080653
                     68,                0.64432,                0.41331,                  1.018,                0.97479,                0.98246,                0.98764,                0.77482,                0.87464,                0.45278,                 1.1451,              0.0007971,              0.0007971,              0.0007971
                     69,                0.65466,                0.42428,                 1.0384,                0.97112,                0.98246,                0.99146,                0.77946,                0.79064,                0.41353,                 1.1502,             0.00078766,             0.00078766,             0.00078766
                     70,                0.63111,                0.41897,                 1.0317,                0.99415,                0.98379,                  0.995,                0.78484,                 0.8026,                0.35774,                 1.1337,             0.00077823,             0.00077823,             0.00077823
                     71,                0.60496,                0.39733,                 1.0068,                0.96901,                0.99329,                0.99375,                0.77749,                 0.8443,                0.38829,                 1.1516,              0.0007688,              0.0007688,              0.0007688
                     72,                0.62933,                0.43186,                 1.0147,                0.99242,                0.99404,                  0.995,                0.75523,                0.89683,                0.39041,                 1.1476,             0.00075937,             0.00075937,             0.00075937
                     73,                0.60394,                0.40531,                0.99946,                0.99137,                0.99544,                  0.995,                0.77483,                0.85865,                0.36833,                 1.1208,             0.00074994,             0.00074994,             0.00074994
                     74,                0.60149,                0.42757,                 1.0051,                0.98884,                0.99834,                  0.995,                0.78438,                0.86606,                0.36388,                 1.1322,             0.00074051,             0.00074051,             0.00074051
                     75,                0.60848,                0.40556,                 1.0011,                0.97746,                0.99128,                  0.995,                0.78229,                0.89489,                0.40394,                 1.1325,             0.00073108,             0.00073108,             0.00073108
                     76,                0.62134,                0.40226,                 1.0351,                0.99626,                0.97778,                0.99265,                0.73747,                0.87138,                0.48748,                 1.1823,             0.00072164,             0.00072164,             0.00072164
                     77,                0.65922,                 0.4159,                 1.0636,                0.96513,                0.99726,                0.99375,                0.74286,                0.93293,                0.45693,                 1.1663,             0.00071221,             0.00071221,             0.00071221
                     78,                0.61286,                 0.4204,                 1.0259,                0.97346,                0.98702,                  0.995,                0.75995,                0.88858,                0.39933,                 1.1344,             0.00070278,             0.00070278,             0.00070278
                     79,                 0.5892,                0.38025,                 0.9926,                0.96873,                      1,                  0.995,                0.77582,                0.86548,                0.38078,                 1.1312,             0.00069335,             0.00069335,             0.00069335
                     80,                0.60482,                0.39104,                 1.0057,                0.97174,                      1,                  0.995,                0.78077,                0.83013,                0.38676,                 1.1168,             0.00068392,             0.00068392,             0.00068392
                     81,                0.60039,                0.39586,                 1.0179,                0.97372,                0.98554,                 0.9825,                0.77372,                 0.7968,                0.39881,                 1.0648,             0.00067449,             0.00067449,             0.00067449
                     82,                0.55013,                0.38376,                0.97091,                0.97329,                0.98246,                0.96662,                0.76613,                0.85661,                0.43717,                 1.1299,             0.00066506,             0.00066506,             0.00066506
                     83,                0.58653,                0.38376,                0.98299,                0.97332,                0.97135,                 0.9655,                0.77467,                0.80764,                0.43164,                 1.1056,             0.00065563,             0.00065563,             0.00065563
                     84,                0.59868,                0.38819,                 1.0168,                0.95775,                0.98158,                0.98646,                0.76081,                0.89733,                0.43992,                  1.152,             0.00064619,             0.00064619,             0.00064619
                     85,                0.58217,                 0.3813,                 0.9874,                0.96046,                0.99711,                0.97979,                 0.7636,                0.87685,                0.42168,                 1.1448,             0.00063676,             0.00063676,             0.00063676
                     86,                0.57022,                0.37395,                0.97944,                0.96462,                      1,                0.99375,                0.77019,                0.88175,                0.39672,                 1.1787,             0.00062733,             0.00062733,             0.00062733
                     87,                0.58372,                0.37981,                0.98024,                0.97102,                      1,                0.99375,                0.77433,                0.80902,                0.37052,                 1.1355,              0.0006179,              0.0006179,              0.0006179
                     88,                0.57606,                0.35653,                0.98905,                0.97153,                 0.9943,                0.99375,                0.79481,                0.81688,                0.38425,                 1.1473,             0.00060847,             0.00060847,             0.00060847
                     89,                0.57619,                0.36014,                0.99334,                0.97526,                0.98255,                0.99375,                0.78989,                0.86336,                0.40599,                 1.1534,             0.00059904,             0.00059904,             0.00059904
                     90,                0.58375,                0.37356,                 0.9976,                0.97488,                0.98213,                0.99375,                0.79712,                0.84711,                0.42624,                 1.1488,             0.00058961,             0.00058961,             0.00058961
                     91,                0.55771,                0.36302,                0.98107,                 0.9526,                0.98346,                0.99375,                0.77102,                0.91915,                0.44019,                 1.2078,             0.00058017,             0.00058017,             0.00058017
                     92,                0.54243,                0.36023,                0.98086,                0.97064,                0.98168,                  0.995,                0.78016,                0.87211,                0.38338,                 1.1331,             0.00057074,             0.00057074,             0.00057074
                     93,                0.55169,                0.37806,                0.99722,                0.96538,                      1,                  0.995,                 0.7924,                0.82055,                0.35256,                 1.0915,             0.00056131,             0.00056131,             0.00056131
                     94,                0.56502,                 0.3609,                 1.0061,                0.99506,                      1,                  0.995,                0.80686,                0.76833,                 0.3324,                 1.0841,             0.00055188,             0.00055188,             0.00055188
                     95,                0.54535,                0.37083,                0.99636,                 0.9952,                      1,                  0.995,                0.78809,                0.80884,                0.33883,                 1.1378,             0.00054245,             0.00054245,             0.00054245
                     96,                0.55407,                0.35987,                0.98527,                0.96809,                      1,                  0.995,                0.78297,                0.88783,                0.38468,                 1.1816,             0.00053302,             0.00053302,             0.00053302
                     97,                0.52877,                0.35364,                0.98147,                0.97454,                      1,                  0.995,                0.79825,                0.80522,                0.37014,                 1.1262,             0.00052359,             0.00052359,             0.00052359
                     98,                0.54989,                0.36385,                 0.9785,                0.98651,                      1,                  0.995,                0.79356,                0.83119,                0.37075,                 1.1605,             0.00051415,             0.00051415,             0.00051415
                     99,                0.51908,                0.34981,                0.96115,                0.98725,                      1,                  0.995,                0.79964,                0.81999,                0.36343,                 1.1691,             0.00050472,             0.00050472,             0.00050472
                    100,                0.56006,                0.36735,                 1.0098,                0.97467,                0.99783,                  0.995,                0.79059,                0.85233,                0.37018,                 1.1671,             0.00049529,             0.00049529,             0.00049529
                    101,                0.53189,                0.34457,                0.97245,                 0.9759,                      1,                0.99375,                0.78261,                0.83792,                0.38509,                 1.1641,             0.00048586,             0.00048586,             0.00048586
                    102,                0.49933,                0.33523,                0.96483,                0.97339,                0.99862,                0.99375,                0.77795,                0.83016,                0.39189,                 1.1599,             0.00047643,             0.00047643,             0.00047643
                    103,                0.52868,                0.35536,                0.97493,                0.97435,                0.99896,                0.99375,                0.78486,                0.83085,                0.36284,                 1.1878,               0.000467,               0.000467,               0.000467
                    104,                0.54045,                0.35523,                0.98238,                0.97187,                0.99497,                0.99375,                0.79464,                0.80446,                0.34246,                 1.1247,             0.00045757,             0.00045757,             0.00045757
                    105,                 0.4954,                0.33294,                0.95828,                0.96972,                0.99212,                0.99375,                0.78695,                0.80972,                0.36271,                  1.153,             0.00044813,             0.00044813,             0.00044813
                    106,                0.50051,                0.31822,                0.94989,                0.96937,                0.99332,                0.99375,                0.80723,                0.79469,                0.36754,                 1.1299,              0.0004387,              0.0004387,              0.0004387
                    107,                0.49441,                0.31406,                0.96277,                0.97224,                0.99132,                0.99375,                0.78076,                 0.8409,                 0.3976,                 1.1574,             0.00042927,             0.00042927,             0.00042927
                    108,                0.51605,                0.33956,                 0.9622,                0.99477,                0.98573,                  0.995,                0.76597,                0.82328,                0.35874,                 1.1659,             0.00041984,             0.00041984,             0.00041984
                    109,                0.52376,                 0.3426,                0.98017,                0.99121,                0.98534,                  0.995,                0.76703,                0.83168,                0.34234,                 1.1623,             0.00041041,             0.00041041,             0.00041041
                    110,                0.49687,                0.33096,                0.94254,                0.99252,                0.98796,                  0.995,                0.77122,                0.82589,                0.32629,                 1.1319,             0.00040098,             0.00040098,             0.00040098
                    111,                0.48104,                0.32176,                0.95663,                 0.9927,                      1,                  0.995,                  0.793,                 0.7971,                0.32205,                 1.1075,             0.00039155,             0.00039155,             0.00039155
                    112,                0.50026,                 0.3231,                0.96277,                0.99273,                      1,                  0.995,                0.79294,                0.80566,                0.32402,                 1.1167,             0.00038211,             0.00038211,             0.00038211
                    113,                 0.4936,                0.32691,                0.95609,                0.99197,                      1,                  0.995,                0.79113,                0.84494,                0.33311,                 1.1307,             0.00037268,             0.00037268,             0.00037268
                    114,                0.49307,                0.33514,                0.95976,                0.99312,                      1,                  0.995,                0.79621,                0.81362,                0.33958,                 1.1224,             0.00036325,             0.00036325,             0.00036325
                    115,                0.51236,                0.31327,                0.97023,                0.99254,                      1,                  0.995,                0.79172,                0.83236,                0.36875,                 1.1502,             0.00035382,             0.00035382,             0.00035382
                    116,                0.49542,                0.32433,                 0.9607,                0.99655,                0.99912,                  0.995,                0.79308,                0.80636,                0.35677,                  1.126,             0.00034439,             0.00034439,             0.00034439
                    117,                 0.4827,                  0.325,                0.94646,                0.99552,                0.98936,                  0.995,                0.78101,                0.79184,                0.33287,                 1.1058,             0.00033496,             0.00033496,             0.00033496
                    118,                 0.4784,                0.31963,                0.94082,                0.99678,                0.98622,                  0.995,                0.79792,                0.76052,                0.31962,                 1.0886,             0.00032553,             0.00032553,             0.00032553
                    119,                0.46746,                0.31072,                 0.9454,                0.99419,                 0.9867,                  0.995,                0.80591,                 0.7512,                0.32631,                 1.0719,             0.00031609,             0.00031609,             0.00031609
                    120,                0.45946,                0.31391,                0.93404,                0.97162,                      1,                0.99417,                0.79536,                0.82663,                0.35427,                 1.1311,             0.00030666,             0.00030666,             0.00030666
                    121,                  0.491,                0.30965,                0.96864,                0.97261,                      1,                0.99417,                0.78305,                0.78932,                0.33848,                 1.1191,             0.00029723,             0.00029723,             0.00029723
                    122,                0.46676,                0.29331,                0.95729,                0.99415,                0.99653,                  0.995,                0.78876,                0.81474,                0.33776,                 1.1302,              0.0002878,              0.0002878,              0.0002878
                    123,                0.45127,                 0.2948,                0.94062,                0.99496,                0.99897,                  0.995,                 0.8009,                0.83766,                0.33067,                 1.1272,             0.00027837,             0.00027837,             0.00027837
                    124,                0.47223,                0.33259,                0.98446,                0.99485,                      1,                  0.995,                0.79541,                0.78558,                 0.3178,                 1.1163,             0.00026894,             0.00026894,             0.00026894
                    125,                0.46962,                0.30824,                 0.9427,                0.99183,                0.99743,                  0.995,                0.79426,                0.79233,                0.30875,                 1.1216,             0.00025951,             0.00025951,             0.00025951
                    126,                0.48622,                0.31283,                0.94776,                0.99221,                 0.9924,                  0.995,                  0.802,                0.77424,                0.31338,                 1.1088,             0.00025007,             0.00025007,             0.00025007
                    127,                0.43589,                0.29412,                0.93616,                0.98921,                0.99738,                  0.995,                0.81701,                0.72809,                0.30756,                 1.0635,             0.00024064,             0.00024064,             0.00024064
                    128,                0.44077,                0.31074,                0.94533,                 0.9929,                0.99789,                  0.995,                0.81204,                0.77324,                0.32313,                 1.0861,             0.00023121,             0.00023121,             0.00023121
                    129,                0.43674,                0.30006,                0.93366,                0.99527,                      1,                  0.995,                0.82282,                0.79161,                0.32592,                 1.1006,             0.00022178,             0.00022178,             0.00022178
                    130,                0.42493,                 0.2859,                0.93635,                0.98985,                      1,                  0.995,                0.81182,                0.76504,                0.31038,                 1.0851,             0.00021235,             0.00021235,             0.00021235
                    131,                0.44706,                0.31802,                0.94547,                0.98112,                0.99838,                  0.995,                0.80875,                0.77797,                0.31689,                 1.1036,             0.00020292,             0.00020292,             0.00020292
                    132,                0.43545,                0.30503,                0.93694,                0.98986,                0.99785,                  0.995,                0.79717,                0.80931,                0.32687,                 1.1239,             0.00019349,             0.00019349,             0.00019349
                    133,                 0.4588,                0.29524,                0.94545,                0.99159,                      1,                  0.995,                0.80241,                0.80264,                0.31714,                 1.1251,             0.00018406,             0.00018406,             0.00018406
                    134,                0.45667,                0.29622,                0.95342,                0.99257,                      1,                  0.995,                0.81535,                0.77312,                0.32625,                 1.1146,             0.00017462,             0.00017462,             0.00017462
                    135,                0.42415,                 0.2951,                0.91855,                0.99645,                0.99749,                  0.995,                0.79727,                0.82054,                0.33171,                 1.1417,             0.00016519,             0.00016519,             0.00016519
                    136,                0.42248,                 0.2748,                0.92884,                0.99442,                0.99772,                  0.995,                0.79741,                0.83058,                0.33041,                 1.1404,             0.00015576,             0.00015576,             0.00015576
                    137,                0.42169,                0.30308,                0.91617,                0.99275,                0.99474,                  0.995,                0.80335,                0.80734,                0.32631,                 1.1237,             0.00014633,             0.00014633,             0.00014633
                    138,                0.39712,                 0.2766,                0.92919,                0.99305,                      1,                  0.995,                0.79565,                0.80832,                0.33099,                 1.1271,              0.0001369,              0.0001369,              0.0001369
                    139,                0.41644,                0.27641,                0.92785,                0.99176,                      1,                  0.995,                0.79768,                0.81697,                0.33294,                 1.1346,             0.00012747,             0.00012747,             0.00012747
                    140,                0.40567,                0.27021,                0.91914,                0.99456,                      1,                  0.995,                0.79669,                0.83405,                0.33214,                 1.1433,             0.00011804,             0.00011804,             0.00011804
                    141,                0.35902,                0.25716,                0.88828,                0.99064,                      1,                  0.995,                0.79724,                0.80624,                0.33194,                 1.1221,              0.0001086,              0.0001086,              0.0001086
                    142,                0.35595,                0.25698,                0.88339,                0.99308,                      1,                  0.995,                0.79255,                0.78725,                0.32001,                 1.1061,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    143,                0.33035,                0.24757,                0.84944,                0.99512,                      1,                  0.995,                 0.7997,                0.78455,                0.32159,                 1.0999,             8.9741e-05,             8.9741e-05,             8.9741e-05
                    144,                0.32716,                0.24308,                0.86133,                0.99477,                      1,                  0.995,                0.80456,                 0.7863,                0.32585,                 1.1036,              8.031e-05,              8.031e-05,              8.031e-05
                    145,                0.32032,                0.22399,                0.87682,                0.99207,                0.99762,                  0.995,                0.79137,                0.77191,                0.33362,                 1.1055,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    146,                0.31715,                0.23902,                0.82992,                0.99221,                0.99813,                  0.995,                0.79214,                0.77203,                0.32952,                 1.1132,             6.1447e-05,             6.1447e-05,             6.1447e-05
                    147,                0.32149,                0.22391,                0.83773,                0.99314,                      1,                  0.995,                0.79958,                 0.7726,                0.32187,                 1.1171,             5.2016e-05,             5.2016e-05,             5.2016e-05
                    148,                0.31288,                 0.2607,                0.85401,                0.99162,                      1,                  0.995,                 0.7946,                0.77496,                0.31838,                 1.1184,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    149,                0.31047,                0.21898,                0.84277,                0.99194,                      1,                  0.995,                0.79606,                0.77637,                0.31186,                  1.124,             3.3153e-05,             3.3153e-05,             3.3153e-05
                    150,                0.29202,                0.21476,                0.85369,                0.99203,                      1,                  0.995,                0.80613,                0.77363,                0.31384,                 1.1246,             2.3721e-05,             2.3721e-05,             2.3721e-05
